9.7,2012-02-23 14:24:07 UTC,-73.988381,40.771612,-73.973097,40.763961,4,127
8.0,2013-08-21 23:14:38 UTC,-73.957478,40.770298,-73.973293,40.747973,1,128
7.9,2009-01-22 19:11:27 UTC,-73.981846,40.740654,-73.962206,40.758748,1,129
15.5,2015-04-14 10:30:19 UTC,-73.99331665039062,40.75127410888672,-73.97574615478516,40.75075149536133,1,130
5.7,2011-10-05 08:14:00 UTC,-74.000897,40.721115,-73.997462,40.73656,1,131
3.7,2012-05-14 07:59:17 UTC,-73.976655,40.755885,-73.975132,40.763453,1,132
8.0,2014-07-07 12:09:28 UTC,-73.98515,40.760347,-73.985853,40.744099,1,133
12.9,2009-09-24 18:33:23 UTC,-73.980757,40.730647,-74.015532,40.711345,2,134
6.0,2013-03-07 08:19:51 UTC,-73.982541,40.735485,-73.987927,40.738923,1,135
10.5,2010-07-31 03:44:19 UTC,-74.013932,40.706753,-73.982396,40.758195,2,136
3.3,2010-12-31 13:47:40 UTC,-73.978236,40.763096,-73.978236,40.763096,1,137
11.3,2010-04-29 12:28:00 UTC,-73.949062,40.776368,-73.96155,40.768012,1,138
9.3,2012-07-05 14:18:00 UTC,-73.952288,40.766292,-73.984318,40.775368,5,139
4.1,2011-10-22 21:43:06 UTC,-73.958542,40.764604,-73.961998,40.770959,1,140
8.5,2014-02-24 18:22:00 UTC,-73.96567,40.774817,-73.978505,40.77837,1,141
14.5,2013-06-29 12:02:12 UTC,-74.007465,40.727878,-73.970292,40.75637,1,142
6.1,2011-08-11 17:52:43 UTC,-73.983256,40.745816,-73.987494,40.741271,1,143
10.9,2011-02-24 20:46:40 UTC,-73.960019,40.773706,-73.9927,40.749443,1,144
4.5,2011-12-03 10:28:00 UTC,-73.991613,40.765085,-73.993083,40.758802,1,145
10.9,2011-07-28 06:59:24 UTC,-73.999362,40.761304,-74.012162,40.715953,1,146
10.5,2010-07-29 07:59:56 UTC,-73.982439,40.761052,-73.97981,40.749356,1,147
23.3,2012-04-13 22:23:16 UTC,-73.989138,40.742833,-73.949333,40.80358,1,148
10.1,2009-12-07 20:49:00 UTC,-73.979363,40.752328,-73.973477,40.78975,5,149
28.9,2009-08-15 01:47:01 UTC,-73.953855,40.806244,-73.950594,40.70667,1,150
35.3,2011-10-05 08:14:00 UTC,-73.972907,40.750218,-73.809252,40.70476,1,151
6.0,2013-07-30 18:33:49 UTC,-73.990814,40.770023,-73.992484,40.760184,1,152
6.1,2012-07-26 20:53:20 UTC,-74.000511,40.730577,-74.005795,40.740139,2,153
11.7,2011-10-05 08:14:00 UTC,-73.96832,40.762688,-73.964973,40.762132,5,154
11.5,2014-05-25 18:05:37 UTC,-73.997757,40.720861,-73.98968,40.702392,2,155
5.0,2013-07-29 20:27:03 UTC,-73.970505,40.759811,-73.96288,40.75743,1,156
4.5,2009-12-07 20:49:00 UTC,-73.982085,40.768877,-73.984825,40.758537,1,157
9.7,2012-01-05 10:00:22 UTC,-73.969169,40.756724,-73.962162,40.779314,2,158
16.5,2013-06-14 23:49:58 UTC,-74.00005,40.737798,-73.953348,40.771632,1,159
8.1,2010-02-25 20:14:00 UTC,-73.97463,40.792978,-73.991632,40.770517,1,160
5.3,2009-11-27 11:26:53 UTC,-73.958036,40.77287,-73.969528,40.760415,1,161
7.5,2015-02-19 10:17:02 UTC,-74.00283813476562,40.72319030761719,-74.00276184082031,40.73194122314453,5,162
4.5,2012-11-20 06:29:29 UTC,-73.986019,40.767748,-73.991946,40.759489,1,163
9.5,2014-12-08 21:50:00 UTC,-73.970498,40.758257,-73.99636,40.737307,1,164
5.7,2011-12-03 10:28:00 UTC,-73.972612,40.754128,-73.97759,40.742052,1,165
6.5,2013-12-06 20:16:30 UTC,-73.9628,40.778195,-73.961102,40.765449,1,166
3.5,2014-10-11 10:05:02 UTC,-73.982478,40.756605,-73.98854,40.754018,2,167
29.3,2011-03-19 03:32:00 UTC,-74.001085,40.731677,-73.911442,40.844095,1,168
6.9,2011-10-17 20:23:25 UTC,-73.964324,40.770302,-73.967691,40.752658,1,169
33.5,2013-02-25 01:45:31 UTC,-73.976243,40.739979,-74.024318,40.61531,1,170
3.7,2010-06-29 15:10:34 UTC,-73.970566,40.764048,-73.96423,40.765618,1,171
6.9,2009-12-07 20:49:00 UTC,-74.005393,40.751102,-73.993507,40.734217,5,172
8.0,2013-12-09 15:03:00 UTC,-73.96566,40.765467,-73.957947,40.779612,1,173
10.5,2014-04-15 20:43:11 UTC,-73.977824,40.75334,-73.952724,40.774133,1,174
34.9,2010-12-29 23:22:19 UTC,-73.981647,40.767113,-73.989792,40.669205,1,175
12.0,2013-04-18 08:48:00 UTC,-73.990477,40.737877,-73.970067,40.764832,1,176
8.5,2010-02-25 20:14:00 UTC,-73.988788,40.777665,-73.984785,40.759092,1,177
4.5,2011-03-02 21:58:01 UTC,-74.012184,40.709055,-74.004206,40.720985,1,178
7.7,2012-03-04 00:57:00 UTC,-73.982728,40.763828,-73.990795,40.745395,4,179
7.5,2012-09-29 10:48:54 UTC,-73.971643,40.78229,-73.971098,40.767023,1,180
6.0,2013-12-09 15:03:00 UTC,-73.94568,40.801797,-73.94558,40.801977,1,181
10.5,2011-02-06 09:39:27 UTC,-73.982667,40.76669,-73.964393,40.807218,1,182
12.1,2012-03-04 00:57:00 UTC,-73.961898,40.76394,-73.90451,40.765967,1,183
13.7,2009-10-31 19:45:23 UTC,-73.985657,40.757667,-74.015976,40.715158,3,184
10.1,2009-11-09 18:06:58 UTC,-73.954139,40.764093,-73.976202,40.759844,1,185
5.7,2010-06-08 15:34:33 UTC,-73.98889,40.747012,-73.976652,40.763024,1,186
16.5,2013-04-18 08:48:00 UTC,-73.95714,40.780152,-73.96907,40.755952,1,187
8.5,2010-02-25 20:14:00 UTC,-74.00142,40.726088,-73.984285,40.754867,5,188
4.1,2009-09-24 18:33:23 UTC,-73.972628,40.793569,-73.967469,40.802641,1,189
2.9,2009-12-30 13:18:15 UTC,-73.980726,40.725823,-73.981553,40.728894,1,190
4.9,2009-12-07 20:49:00 UTC,-73.994663,40.726,-74.001653,40.726145,1,191
13.3,2009-10-28 02:47:55 UTC,-74.005904,40.741243,-73.952758,40.769787,1,192
8.5,2011-10-05 08:14:00 UTC,-73.987083,40.765922,-73.998263,40.736277,5,193
14.5,2014-07-09 20:10:23 UTC,-73.986069,40.768915,-73.994065,40.735374,1,194
14.1,2009-12-03 13:36:39 UTC,-73.984619,40.748405,-73.940581,40.788802,1,195
5.3,2011-10-05 08:14:00 UTC,-73.979105,40.744365,-73.978805,40.752717,1,196
6.1,2010-04-13 12:44:30 UTC,-74.008074,40.738853,-73.990307,40.746464,1,197
9.3,2009-12-07 20:49:00 UTC,-73.9845,40.758243,-73.953818,40.778972,1,198
6.9,2009-07-18 04:18:05 UTC,-73.98108,40.752642,-73.960648,40.772406,1,199
8.5,2009-06-09 17:05:08 UTC,-73.968482,40.763236,-73.99646,40.746409,2,200
5.3,2011-03-02 21:58:01 UTC,-74.001913,40.728065,-73.990943,40.728038,1,201
36.83,2014-05-20 23:09:00 UTC,-73.98435,40.76176,-73.85903,40.71851,2,202
33.0,2014-05-17 15:15:00 UTC,-73.995335,40.72167,-73.967223,40.756887,1,203
5.5,2014-07-22 09:36:47 UTC,-73.966141,40.794889,-73.976006,40.790685,1,204
7.7,2009-04-12 18:39:32 UTC,-73.994492,40.73495,-73.974428,40.75614,1,205
10.1,2012-02-05 19:13:23 UTC,-73.973685,40.78437,-73.979262,40.746857,1,206
4.1,2010-12-21 11:24:35 UTC,-73.992549,40.730506,-73.992049,40.723859,2,207
10.5,2012-11-08 13:28:07 UTC,-73.981482,40.761972,-73.981345,40.749561,1,208
4.9,2011-10-05 08:14:00 UTC,-73.999395,40.718947,-74.009797,40.720773,1,209
16.5,2013-10-12 12:59:44 UTC,-73.978163,40.75266,-74.009883,40.710913,1,210
5.5,2013-01-28 21:13:31 UTC,-73.965667,40.762766,-73.95366,40.76701,2,211
12.5,2012-02-21 11:53:00 UTC,-73.961675,40.7711,-73.989092,40.742362,1,212
19.3,2010-05-06 18:16:06 UTC,-73.988919,40.756579,-73.997075,40.720131,1,213
4.9,2010-02-25 20:14:00 UTC,-73.986382,40.757303,-73.986382,40.757303,1,214
25.3,2011-02-25 18:05:12 UTC,-73.933316,40.803103,-73.861226,40.735429,1,215
19.7,2010-10-17 12:18:36 UTC,-73.931751,40.765118,-73.854644,40.752167,1,216
16.5,2012-05-09 14:41:06 UTC,-73.994568,40.765974,-73.994043,40.718243,3,217
6.1,2009-11-22 07:49:56 UTC,-74.00187,40.730419,-73.9914,40.749992,1,218
23.7,2012-03-04 00:57:00 UTC,-73.988922,40.692162,-73.950427,40.781875,1,219
10.9,2009-12-03 13:36:39 UTC,-74.007181,40.727724,-73.983047,40.746487,2,220
10.9,2011-02-18 08:59:48 UTC,-73.974857,40.731736,-73.985351,40.747555,1,221
8.0,2015-05-02 18:10:05 UTC,-73.98747253417969,40.74480056762695,-74.0095443725586,40.73533630371094,1,222
28.5,2014-05-17 15:15:00 UTC,-74.00748,40.70507,-73.98158,40.74062,1,223
7.7,2012-02-21 11:53:00 UTC,-73.987362,40.755457,-73.972257,40.759572,1,224
41.3,2012-10-25 17:02:27 UTC,-73.9917,40.738536,-73.861157,40.76789,1,225
5.0,2013-12-09 15:03:00 UTC,-73.979385,40.74666,-73.988007,40.740715,1,226
20.9,2011-10-05 08:14:00 UTC,-74.01605,40.711397,-73.958478,40.773012,6,227
7.7,2009-12-07 20:49:00 UTC,-73.982597,40.767627,-73.971143,40.753928,2,228
5.7,2009-12-07 20:49:00 UTC,-73.997338,40.721702,-73.986588,40.725867,2,229
12.5,2010-07-27 13:23:21 UTC,-73.949934,40.780572,-73.983804,40.748626,1,230
28.5,2014-07-09 00:42:45 UTC,-73.873013,40.774148,-73.984346,40.691611,1,231
11.5,2015-05-01 12:36:38 UTC,-73.98433685302734,40.71049880981445,-73.99579620361328,40.724639892578125,1,232
6.5,2010-06-30 17:58:11 UTC,-73.979777,40.776241,-73.980154,40.761353,1,233
12.1,2011-03-19 03:32:00 UTC,-73.991483,40.726412,-73.955487,40.779428,1,234
7.3,2012-02-21 11:53:00 UTC,-73.980537,40.774792,-73.961777,40.776722,1,235
7.5,2014-05-17 15:15:00 UTC,-73.981195,40.772692,-73.96336,40.76925,1,236
9.7,2010-12-21 13:08:00 UTC,-74.0068,40.751465,-74.008153,40.722792,5,237
6.0,2012-11-19 17:41:00 UTC,-73.997157,40.722165,-74.004252,40.730332,1,238
11.0,2014-07-30 20:00:54 UTC,-73.987736,40.741491,-73.966842,40.760004,2,239
52.5,2012-07-19 06:27:00 UTC,-73.972155,40.633522,-73.903615,40.867767,6,240
4.5,2014-11-06 00:35:58 UTC,-73.989713,40.767134,-73.988577,40.774956,1,241
11.0,2012-11-19 17:41:00 UTC,-73.966052,40.768627,-73.980257,40.750755,6,242
12.0,2012-12-31 21:07:30 UTC,-73.95993,40.773573,-73.991834,40.769757,1,243
6.0,2013-06-14 23:49:58 UTC,-73.966788,40.764175,-73.950927,40.777747,1,244
4.5,2012-11-19 17:41:00 UTC,-73.95488,40.773572,-73.962012,40.767712,5,245
15.0,2012-10-23 00:21:32 UTC,-73.986262,40.759111,-73.947609,40.765188,1,246
7.7,2010-05-02 13:33:58 UTC,-73.968987,40.793531,-73.953353,40.779596,1,247
7.7,2009-05-27 20:37:00 UTC,-73.963068,40.777812,-73.971867,40.757258,2,248
7.0,2015-02-07 08:21:20 UTC,-73.9748306274414,40.742183685302734,-73.98917388916016,40.72669982910156,1,249
7.0,2012-09-04 23:09:43 UTC,-73.984921,40.741911,-73.985189,40.725688,1,250
5.3,2010-06-03 09:02:36 UTC,-73.979929,40.784098,-73.989585,40.772887,1,251
6.1,2012-01-19 20:17:44 UTC,-73.987953,40.745644,-74.004911,40.741012,3,252
4.9,2011-07-28 06:59:24 UTC,-73.990986,40.765829,-73.977531,40.763862,1,253
17.3,2009-05-27 20:37:00 UTC,-73.979252,40.758383,-73.989837,40.69121,1,254
29.0,2013-04-18 08:48:00 UTC,-73.973102,40.785075,-74.011462,40.708307,1,255
8.5,2015-04-04 14:44:59 UTC,-73.99539947509766,40.73067855834961,-73.9897232055664,40.71794128417969,1,256
5.0,2014-10-06 15:16:00 UTC,-73.981892,40.75766,-73.981892,40.75766,5,257
15.0,2014-02-24 18:22:00 UTC,-73.990405,40.731455,-73.979282,40.763837,1,258
9.0,2014-07-29 10:26:23 UTC,-73.956517,40.767057,-73.938129,40.79625,2,259
33.47,2010-12-21 13:08:00 UTC,-73.986452,40.76169,-73.87135,40.773852,3,260
36.83,2014-02-24 18:22:00 UTC,-73.863682,40.76999,-73.98097,40.780902,5,261
7.0,2013-12-09 15:03:00 UTC,-73.981638,40.740782,-73.981407,40.753678,1,262
7.0,2014-02-24 18:22:00 UTC,-73.984035,40.749722,-73.981642,40.75244,2,263
9.3,2011-01-07 22:19:38 UTC,-73.985524,40.768949,-73.972602,40.743503,1,264
8.9,2011-12-16 18:29:40 UTC,-73.976236,40.747854,-74.006545,40.744032,1,265
14.0,2014-12-04 17:00:46 UTC,-73.969233,40.76107,-73.979718,40.770888,1,266
6.9,2012-07-05 14:18:00 UTC,-73.975315,40.777245,-73.968052,40.762517,2,267
7.3,2012-07-05 14:18:00 UTC,-73.997322,40.73675,-74.00577,40.725257,4,268
4.5,2009-12-07 20:49:00 UTC,-73.970512,40.75898,-73.969525,40.753223,1,269
10.1,2012-06-01 14:48:37 UTC,-73.993957,40.750054,-73.989109,40.736142,3,270
6.1,2009-05-27 20:37:00 UTC,-73.96713,40.803472,-73.952468,40.817043,1,271
10.0,2014-10-06 15:16:00 UTC,-73.974538,40.742197,-73.98717,40.711462,1,272
4.5,2014-05-20 23:09:00 UTC,-73.98231,40.776217,-73.985327,40.768602,3,273
14.5,2011-12-04 16:47:13 UTC,-73.965146,40.805961,-73.989876,40.761993,1,274
9.3,2010-02-25 20:14:00 UTC,-73.985323,40.759383,-74.006515,40.739725,5,275
13.0,2013-03-03 01:51:35 UTC,-73.985165,40.752753,-73.995642,40.718958,1,276
5.5,2014-01-21 08:01:46 UTC,-73.974992,40.752337,-73.985027,40.741317,1,277
4.0,2013-01-04 12:36:41 UTC,-73.977781,40.75811,-73.98196,40.752175,1,278
6.9,2011-05-18 11:25:41 UTC,-74.006575,40.738827,-74.007429,40.718007,1,279
11.0,2015-04-09 06:58:29 UTC,-73.99315643310547,40.6927604675293,-73.99718475341797,40.72197341918945,1,280
6.0,2013-12-09 15:03:00 UTC,-73.966778,40.78419,-73.966778,40.78419,2,281
22.0,2014-12-08 21:50:00 UTC,-73.983608,40.76104,-73.99947,40.68856,1,282
8.1,2011-06-04 02:19:01 UTC,-73.980471,40.730266,-73.987008,40.750886,2,283
23.0,2015-02-03 22:32:35 UTC,-74.00843048095703,40.71583938598633,-73.93582153320312,40.68703842163086,1,284
8.5,2013-02-19 08:49:25 UTC,-74.010405,40.720518,-73.9937,40.731186,1,285
10.5,2011-08-10 19:56:08 UTC,-73.990012,40.732482,-73.96899,40.766028,1,286
14.5,2014-10-06 15:16:00 UTC,-74.008985,40.730682,-73.97917,40.744212,3,287
15.3,2009-05-26 22:20:38 UTC,-73.978454,40.745077,-73.958792,40.809783,2,288
7.3,2010-11-29 22:33:56 UTC,-73.957993,40.768221,-73.97706,40.776621,1,289
13.3,2009-07-01 19:33:12 UTC,-73.936694,40.770677,-73.995945,40.760348,1,290
9.0,2014-12-08 21:50:00 UTC,-73.94571,40.78191,-73.95939,40.80117,1,291
